"KdBarang","NmBarang","Bulan","Tahun","TotalTerjual"
"89686400045",INDOFOOD SAMBAL PDS DAHSYAT 135ML,3,2024,2
"89686400045",INDOFOOD SAMBAL PDS DAHSYAT 135ML,4,2024,4
"89686400045",INDOFOOD SAMBAL PDS DAHSYAT 135ML,5,2024,12
"89686400045",INDOFOOD SAMBAL PDS DAHSYAT 135ML,6,2024,10
"89686400359",INDOFOOD SMBL PEDAS 275 ML,1,2024,5
"89686400359",INDOFOOD SMBL PEDAS 275 ML,2,2024,2
"89686400359",INDOFOOD SMBL PEDAS 275 ML,3,2024,2
"8968640041",INDOFOOD SAMBAL PEDAS,6,2024,13
"89686400410",SAMBAL PEDAS 9G,6,2024,86
"89686400427",INDOFOOD SAMBAL PEDAS,12,2023,7
"89686400427",INDOFOOD SAMBAL PEDAS,1,2024,8
"89686400427",INDOFOOD SAMBAL PEDAS,2,2024,7
"89686400427",INDOFOOD SAMBAL PEDAS,3,2024,2
"89686400427",INDOFOOD SAMBAL PEDAS,4,2024,6
"89686400427",INDOFOOD SAMBAL PEDAS,5,2024,13
"89686400427",INDOFOOD SAMBAL PEDAS,6,2024,9
"89686400465",INDOFOOD SMBL PEDAS 335 ML,2,2024,1
"89686400526",INDOFOOD SAMBAL PEDASMANIS,12,2023,12
"89686400526",INDOFOOD SAMBAL PEDASMANIS,2,2024,13
"89686400526",INDOFOOD SAMBAL PEDASMANIS,3,2024,3
"89686400526",INDOFOOD SAMBAL PEDASMANIS,4,2024,5
"89686400526",INDOFOOD SAMBAL PEDASMANIS,5,2024,11
"89686400526",INDOFOOD SAMBAL PEDASMANIS,6,2024,6
"89686400816",INDOFOOD SAMBAL EXTRA PEDAS,12,2023,15
"89686400816",INDOFOOD SAMBAL EXTRA PEDAS,1,2024,2
"89686400816",INDOFOOD SAMBAL EXTRA PEDAS,2,2024,16
"89686400816",INDOFOOD SAMBAL EXTRA PEDAS,3,2024,2
"89686400816",INDOFOOD SAMBAL EXTRA PEDAS,4,2024,3
"89686400816",INDOFOOD SAMBAL EXTRA PEDAS,5,2024,11
"89686400816",INDOFOOD SAMBAL EXTRA PEDAS,6,2024,10
"89686400854",ABC EXTRA PEDAS 275 ML,12,2023,2
"89686400854",ABC EXTRA PEDAS 275 ML,1,2024,4
"89686400854",ABC EXTRA PEDAS 275 ML,2,2024,2
"89686401011",INDOFOOD SMBL BANGKOK 135 ML,12,2023,7
"89686401011",INDOFOOD SMBL BANGKOK 135 ML,2,2024,15
"89686401011",INDOFOOD SMBL BANGKOK 135 ML,5,2024,12
"89686401011",INDOFOOD SMBL BANGKOK 135 ML,6,2024,6
"89686401066",INDOFOOD SAMBAL BANGKOK 335ML,2,2024,1
"89686401721",INDOFOOD SAUS TOMAT 135ML,12,2023,2
"89686401721",INDOFOOD SAUS TOMAT 135ML,1,2024,3
"89686401721",INDOFOOD SAUS TOMAT 135ML,2,2024,6
"89686401721",INDOFOOD SAUS TOMAT 135ML,5,2024,2
"89686401721",INDOFOOD SAUS TOMAT 135ML,6,2024,7
"89686401745",INDOFOOD SAUS TOMAT 275ML,1,2024,2
"89686401745",INDOFOOD SAUS TOMAT 275ML,2,2024,2
"89686420036",INDOFOOD KECAP 135ML,12,2023,5
"89686420036",INDOFOOD KECAP 135ML,1,2024,5
"89686420036",INDOFOOD KECAP 135ML,3,2024,1
"89686420036",INDOFOOD KECAP 135ML,5,2024,1
"89686420036",INDOFOOD KECAP 135ML,6,2024,2
"89686420210",INDOFOOD KECAP 200ML,12,2023,5
"89686420210",INDOFOOD KECAP 200ML,1,2024,2
"89686420210",INDOFOOD KECAP 200ML,2,2024,3
"89686552010",GOWELL,6,2024,28
"89686590029",CHIKI BALL 200G CHICKEN,12,2023,4
"89686590043",CHIKI BALLS KEJU,3,2024,9
"89686590043",CHIKI BALLS KEJU,4,2024,6
"89686590098",CHIKI BALL KEJU,12,2023,3
"89686590098",CHIKI BALL KEJU,1,2024,7
"89686590098",CHIKI BALL KEJU,5,2024,28
"89686591002",CHIKI BALL 200G CHOKLAT,12,2023,6
"89686591002",CHIKI BALL 200G CHOKLAT,1,2024,6
"89686591019",CHIKI BALLS CHOCO 55G,12,2023,10
"89686591019",CHIKI BALLS CHOCO 55G,3,2024,16
"89686598018",CHITATO 19 SAPI PANGGANG,12,2023,20
"89686598018",CHITATO 19 SAPI PANGGANG,1,2024,20
"89686598018",CHITATO 19 SAPI PANGGANG,5,2024,31
"89686598018",CHITATO 19 SAPI PANGGANG,6,2024,27
"89686598025",CHITATO SAPI PGG 35GR,6,2024,12
"89686598056",CHITATO SP 68G,4,2024,21
"89686598056",CHITATO SP 68G,5,2024,8
"89686598353",CHITATO RASA ASLI,12,2023,19
"89686598353",CHITATO RASA ASLI,1,2024,18
"89686598353",CHITATO RASA ASLI,3,2024,16
"89686598353",CHITATO RASA ASLI,4,2024,13
"89686598476",CHITATO AYAM BUMBU 68G,2,2024,30
"89686598476",CHITATO AYAM BUMBU 68G,6,2024,30
"89686598957",CHITATO KEJU 68 G,2,2024,28
"89686598957",CHITATO KEJU 68 G,3,2024,28
"89686598957",CHITATO KEJU 68 G,4,2024,3
"89686605037",JETZ COK,12,2023,31
"89686605037",JETZ COK,1,2024,39
"89686605037",JETZ COK,2,2024,36
"89686605037",JETZ COK,3,2024,3
"89686605037",JETZ COK,6,2024,30
"89686611540",QTELA ORIGINAL 185GR,12,2023,8
"89686611540",QTELA ORIGINAL 185GR,1,2024,8
"89686611540",QTELA ORIGINAL 185GR,2,2024,1
"89686611540",QTELA ORIGINAL 185GR,3,2024,12
"89686611601",QTELA BBQ 30 G,12,2023,40
"89686611601",QTELA BBQ 30 G,1,2024,23
"89686611601",QTELA BBQ 30 G,2,2024,90
"89686611601",QTELA BBQ 30 G,3,2024,67
"89686611601",QTELA BBQ 30 G,5,2024,29
"89686611601",QTELA BBQ 30 G,6,2024,30
"89686611649",QTELA BARBEQUE 185G,12,2023,12
"89686611649",QTELA BARBEQUE 185G,2,2024,11
"89686611670",QTELA 600GR BALADO,1,2024,27
"89686611670",QTELA 600GR BALADO,3,2024,29
"89686611670",QTELA 600GR BALADO,4,2024,31
"89686611670",QTELA 600GR BALADO,6,2024,29
"89686611700",QTELA BALADO 185 GR,2,2024,7
"89686611700",QTELA BALADO 185 GR,3,2024,12
"89686611908",QTELA TEMPE ORI 55G,2,2024,8
"89686611908",QTELA TEMPE ORI 55G,3,2024,1
"89686723069",CHIKI TWIST JAGUNG BAKAR,12,2023,10
"89686723083",CHIKI TWIS FLANCING HOT,1,2024,5
"89686723083",CHIKI TWIS FLANCING HOT,2,2024,5
"89686729009",MAXOCORN 20G,12,2023,10
"89686729009",MAXOCORN 20G,1,2024,10
"89686729009",MAXOCORN 20G,5,2024,25
"89686729009",MAXOCORN 20G,6,2024,33
"89686732009",CHITATO LITE RUMPUT LAUT,1,2024,10
"89686732009",CHITATO LITE RUMPUT LAUT,2,2024,58
"89686732009",CHITATO LITE RUMPUT LAUT,3,2024,2
"89686732009",CHITATO LITE RUMPUT LAUT,5,2024,31
"89686732009",CHITATO LITE RUMPUT LAUT,6,2024,28
"89686732016",CHITATO LITE SEAWEED 35GR,6,2024,24
"89686732030",CHITATO LITE 68 RUMPUT LAUT,12,2023,57
"89686732030",CHITATO LITE 68 RUMPUT LAUT,1,2024,44
"89686732030",CHITATO LITE 68 RUMPUT LAUT,2,2024,19
"89686732030",CHITATO LITE 68 RUMPUT LAUT,3,2024,29
"89686910384",INDOMIE SOTO SPESIAL,12,2023,39
"89686910384",INDOMIE SOTO SPESIAL,1,2024,24
"89686910384",INDOMIE SOTO SPESIAL,2,2024,35
"89686910384",INDOMIE SOTO SPESIAL,3,2024,10
"89686910384",INDOMIE SOTO SPESIAL,4,2024,15
"89686910384",INDOMIE SOTO SPESIAL,5,2024,34
"89686910384",INDOMIE SOTO SPESIAL,6,2024,59
"89686910704",INDOMIE RENDANG 91 G,12,2023,99
"89686910704",INDOMIE RENDANG 91 G,1,2024,78
"89686910704",INDOMIE RENDANG 91 G,2,2024,80
"89686910704",INDOMIE RENDANG 91 G,3,2024,27
"89686910704",INDOMIE RENDANG 91 G,4,2024,44
"89686910704",INDOMIE RENDANG 91 G,5,2024,48
"89686910704",INDOMIE RENDANG 91 G,6,2024,46
"89686923001",SARIMI GELAS AYAM BAWANG,6,2024,20
"89686923063",SARIMI RASA SOTO AYAM GELAS,6,2024,19
"89686923117",SARIMI GELAS BASO,6,2024,10
"89698",KTR MAKARONI MLIKI PEDAS BALL,6,2024,1
"8980",cumi bawang,5,2024,1
"8985",LEM KERTAS LALAT,12,2023,2
"8985",LEM KERTAS LALAT,1,2024,3
"8997451602",KOTAK P3K + ISI ONE,5,2024,1
"89991039",SARIDON,12,2023,2
"89991039",SARIDON,1,2024,4
"89991039",SARIDON,2,2024,1
"89991039",SARIDON,5,2024,10
"89991039",SARIDON,6,2024,2
"9",GUNTING KUKU BAICHANG,12,2023,15
"9",GUNTING KUKU BAICHANG,1,2024,9
"9,00E+11",DEL MONTE BBQ 250,12,2023,1
"9,00E+11",CIPTADENT 250G FRESH,1,2024,2
"9,00E+11",DEL MONTE BBQ 250,3,2024,1
"9,00E+11",DEL MONTE BBQ 250,4,2024,1
"9,00E+11",SOKLIN LIQ 250ML RED,4,2024,2
"9,00E+11",LUX BW ZAITUN 85ML,5,2024,1
"9,00E+11",DEL MONTE SAC EXTRA HOT,6,2024,2
"9,00E+12",DEL MONTE EXTRA HOT 200G,12,2023,13
"9,00E+12",CLEAR ICE COOL R160 ML,12,2023,2
"9,00E+12",DEL MONTE BLACK PAPPER 250G,12,2023,3
"9,00E+12",DEKA WAFER ROOL CHOCO,12,2023,40
"9,00E+12",DEKA CHOCONUT,12,2023,31
"9,00E+12",DAIA VIOLET+PIRING,12,2023,3
"9,00E+12",DAIA VIOLET 530G,12,2023,2
"9,00E+12",DAIA SOFTENER 290G,12,2023,50
"9,00E+12",DAIA PUTIH  565G,12,2023,16
"9,00E+12",DAIA LEMON 530G,12,2023,18
"9,00E+12",DAIA DETERJEN VIOLET 290G,12,2023,63
"9,00E+12",DAIA DETERJEN PUTIH 290G,12,2023,55
"9,00E+12",DAIA BUNGA 530G,12,2023,5
"9,00E+12",DAIA BUBUK VIOLET,12,2023,13
"9,00E+12",DAIA BUBUK PUTIH 53 ML,12,2023,56
"9,00E+12",DAIA BUBUK PINK 850 G,12,2023,12
"9,00E+12",DAIA BUBUK LEMON 53 ML,12,2023,52
"9,00E+12",DAIA BAG 320G CLEAN&FRESH HIJAB,12,2023,36
"9,00E+12",DAIA 850GR BUNGA,12,2023,4
"9,00E+12",DAIA 850G LEMON,12,2023,3
"9,00E+12",CRISPY CRACKERS 150G,12,2023,22
"9,00E+12",CREAM EKONOMI KUNING 4.8KG,12,2023,1
"9,00E+12",COTTON BUDS MODE PUT,12,2023,1
"9,00E+12",COCA PUFF 200 200 G,12,2023,7
"9,00E+12",CLING PEMBERSIH KACA 440 OCEAN,12,2023,1
"9,00E+12",DOVE SHP 135ML KETOMBE RAMBUT RNTOK,12,2023,1
"9,00E+12",EMERON SHP 170 ML SOFT SMOOTH,12,2023,1
"9,00E+12",BENG BENG ALMOND MAXX 32GR,12,2023,89
"9,00E+12",EMERON HJB ANTI HF 10ML,12,2023,39
"9,00E+12",EMERON HJB 10ML,12,2023,13
"9,00E+12",EMERON HAIR FALL 70 ML,12,2023,10
"9,00E+12",EMERON BLACK SHINE 90,12,2023,2
"9,00E+12",EMERON AD 10ML,12,2023,19
"9,00E+12",EMERON,12,2023,52
"9,00E+12",EMBER OVAL,12,2023,7
"9,00E+12",EKONOMI LAVENDER,12,2023,3
"9,00E+12","EKONOMI KUNING 2,85KG",12,2023,2
"9,00E+12",DRINK BENG-BENG 30 GR,12,2023,64
"9,00E+12",DEL MONTE SARDINES CABE,12,2023,1
"9,00E+12",DJENG AYU MINYAK ZAITUN OLIVE OIL 75ML,12,2023,6
"9,00E+12",DIAPET 4 KAPSUL,12,2023,8
"9,00E+12",DIAPET,12,2023,1
"9,00E+12",DELMONTE SAUS BBQ 250GR,12,2023,8
"9,00E+12",DELMONTE SARDINES SAUS TOMAT,12,2023,1
"9,00E+12",DELISAOS HOT LAVA VOL 130,12,2023,9
"9,00E+12",DELISAOS HOT LAVA,12,2023,9
"9,00E+12",DEL MONTE TOMAT 200G,12,2023,17
"9,00E+12",DEL MONTE TOMAT 140,12,2023,2
"9,00E+12",DEL MONTE SAUS SPAGETI 200G,12,2023,4
"9,00E+12",DEL MONTE SAUS SMBL 200GR,12,2023,6
"9,00E+12",BON CABE MAKARONI KEJU LV 2 135G,12,2023,7
"9,00E+12",CAP PANDA LIANG TEA,12,2023,3
"9,00E+12",CAP PANDA CINCAU 310 ML,12,2023,24
"9,00E+12",BUNGA GEM KANGURU,12,2023,23
"9,00E+12",BRAITO ORI 5ML,12,2023,1
"9,00E+12",BOTOL MINUM 500ML,12,2023,3
"9,00E+12",BOTOL MINUM 1000ML,12,2023,2
"9,00E+12",BONCABE PEDAS MANTAP,12,2023,2
"9,00E+12",BONCABE MAKARONI 150GR,12,2023,3
"9,00E+12",BON CABE ORIGINAL L.30,12,2023,173
"9,00E+12",BON CABE NORI LV 2,12,2023,4
"9,00E+12",BON CABE MAKARONI ORI 150,12,2023,5
"9,00E+12",BON CABE MAKARONI LEVEL 2,12,2023,60
"9,00E+12",CAP PANDA SARANG BURUNG,12,2023,33
"9,00E+12",BON CABE LV 30 45G,12,2023,1
"9,00E+12",BON CABE L.50,12,2023,244
"9,00E+12",BON CABE KRISPY 50,12,2023,59
"9,00E+12",BON CABE KRISPI LEVEL 10,12,2023,52
"9,00E+12",BON BON BISKUIT COKLAT 35G,12,2023,4
"9,00E+12",BODREX MIGRA,12,2023,5
"9,00E+12",BODREX EXTRA,12,2023,11
"9,00E+12",BODREX,12,2023,1
"9,00E+12",BETTER SANDWICH ISI 10,12,2023,14
"9,00E+12",BETTER ISI 4,12,2023,60
"9,00E+12",BENG-BENG MAXX 32,12,2023,111
"9,00E+12",CIPTADENT MAXI COMPLETE 75 G,12,2023,46
"9,00E+12",CLEAR AD SOFT CARE,12,2023,1
"9,00E+12",CITRA TS PEARLY WHITE 144X80G,12,2023,2
"9,00E+12",CITRA PEARLY 220ML,12,2023,2
"9,00E+12",CITRA BW NATURAL GLOW 220 ML,12,2023,3
"9,00E+12",CIPTADENT SG TOTOAL CLEAN MEDIUM,12,2023,4
"9,00E+12",CIPTADENT SG PERFECT CARE ISI 3 SOFT,12,2023,3
"9,00E+12",CIPTADENT SG EXTRA CLEAN,12,2023,3
"9,00E+12",CIPTADENT SG DIAMOND CLEAN MEDIUM,12,2023,2
"9,00E+12",AUTAN TUBE 50ML SAKURA,12,2023,2
"9,00E+12",CIPTADENT SG DH DA MD,12,2023,2
"9,00E+12",CIPTADENT SG CHARCOAL SOFT,12,2023,21
"9,00E+12",CLEAR HAIR STYLING CRM 100,12,2023,1
"9,00E+12",CIPTADENT MAXI COMPLETE 120 G,12,2023,24
"9,00E+12",CIPTADENT HERBAL 75 G,12,2023,12
"9,00E+12",CIPTADENT FRESH MINT MAX PLUS 190G,12,2023,3
"9,00E+12",CIPTADENT FRESH 75 G,12,2023,30
"9,00E+12",CIPTADENT EXTRA CLEAN,12,2023,9
"9,00E+12",CIPTADENT DIAMONT CLEAND SOFT,12,2023,10
"9,00E+12",CIPTADENT COOL 75 G,12,2023,3
"9,00E+12",CIPTADENT COOL 120 G,12,2023,43
"9,00E+12",CIPTADEN PG 190G ICE,12,2023,2
"9,00E+12",CIPTADEN FRESH 120 G,12,2023,12
"9,00E+12",CIPI VITAMIN RASA JERUK,12,2023,5
"9,00E+12",HATARI 200G LATTE,12,2023,4
"9,00E+12",ICHITAN THAI BROWN SUGAR MILK,12,2023,77
"9,00E+12",ICHITAN MILK COFFE 300,12,2023,25
"9,00E+12",ICHITAN KOREAN STW MILK,12,2023,21
"9,00E+12",ICHITAN KOREAN BANANA MILK,12,2023,55
"9,00E+12",HOTIN CREAM SRTONG 120G,12,2023,1
"9,00E+12",HOTIN CREAM,12,2023,1
"9,00E+12",HOT LAVA KOREAN HONEY GARLIC,12,2023,7
"9,00E+12",HOT LAVA KOREAN CHIK SAUCE,12,2023,7
"9,00E+12",HOT LAVA KOREAN CHIK,12,2023,7
"9,00E+12",HATARI MALKIST,12,2023,4
"9,00E+12",HATARI KELAPA,12,2023,7
"9,00E+12",HATARI 200G STW,12,2023,4
"9,00E+12",ICHITAN THAI COCO 310ML,12,2023,37
"9,00E+12",HANSPLAST KOYO,12,2023,3
"9,00E+12",HANSAPLAST ROLL,12,2023,2
"9,00E+12",HANSAPLAST LEMBAR 1,12,2023,34
"9,00E+12",HANSAPLAST KOYO HANGAT,12,2023,2
"9,00E+12",HAIR TREATMENT DJENG AYU 75ML,12,2023,3
"9,00E+12",GURIBEE 65G KEJU KRISPI,12,2023,1
"9,00E+12",GOLDA COFFEE ITALIAN CAPPUCINO,12,2023,599
"9,00E+12",GOLDA COFFE DOLCE LATTE,12,2023,517
"9,00E+12",GIVE WHITE FLOWERS 250ML,12,2023,2
"9,00E+12",GIVE PUTIG 76G,12,2023,12
"9,00E+12",GIVE LEMON 76G,12,2023,22
"9,00E+12",JAS JUS 10X8G MELON 30,12,2023,49
"9,00E+12",JELLYGUM COLA,12,2023,31
"9,00E+12",JELLYGUM BUBBLE GUM,12,2023,24
"9,00E+12",JELLYGUM  YOGURT,12,2023,30
"9,00E+12",JAVANA GULA BATU,12,2023,410
"9,00E+12",JASJUS STRAWBERI 7 G,12,2023,107
"9,00E+12",JASJUS MANGGO 7 G,12,2023,50
"9,00E+12",JASJUS LEMON 7 G,12,2023,61
"9,00E+12",JASJUS LECI,12,2023,11
"9,00E+12",JASJUS JERUK PERAS 7G,12,2023,9
"9,00E+12",JASJUS JERUK NIPIS 7 G,12,2023,2
"9,00E+12",JASJUS JAMBU 7 G,12,2023,50
"9,00E+12",JASJUS CINCAU,12,2023,100
"9,00E+12",GIV WHITE PEPAYA 76 GR,12,2023,24
"9,00E+12",JAPOTA SNACK HONEY BUTTER 35G,12,2023,27
"9,00E+12",JAPOTA SNACK 68G SAMBAL BW,12,2023,8
"9,00E+12",JAPOTA 68G BBQ,12,2023,21
"9,00E+12",JAPOTA 68G,12,2023,27
"9,00E+12",JAPOTA 68 G AYAM BAWANG,12,2023,24
"9,00E+12",ISOPLUS COCO 350ML,12,2023,652
"9,00E+12",ISOPLUS 350ML,12,2023,506
"9,00E+12",ICHITAN THAI MILK TEA,12,2023,44
"9,00E+12",ICHITAN THAI MILK G TEA,12,2023,41
"9,00E+12",ICHITAN THAI MILK COFFEE,12,2023,39
"9,00E+12",ICHITAN THAI MANGO COCONUT,12,2023,58
"9,00E+12",FLORIDINA 360 ORANGE,12,2023,507
"9,00E+12",FRESHCARE GREEN TEA,12,2023,3
"9,00E+12",FRES NATURAL 400ML PINK,12,2023,3
"9,00E+12",FRES NATURAL 400ML MONIGHT SECRET,12,2023,5
"9,00E+12",FRES NATURAL 400ML COTTON DREAM,12,2023,7
"9,00E+12",FRES NATURAL 400BERRY MACARONI,12,2023,7
"9,00E+12",FRES DESERT QUEEN 100 ML,12,2023,1
"9,00E+12",FOXS SPRING TEA 15G,12,2023,3
"9,00E+12",FOXS MINT 90GR,12,2023,2
"9,00E+12",FOXS FRUIT MINT,12,2023,1
"9,00E+12",FOXS BERRY 90 GR,12,2023,3
"9,00E+12",FOXS 90G SPRING TEA,12,2023,3
"9,00E+12",FOXS 125G FRUITY MINTS 24,12,2023,1
"9,00E+12",FRESHCARE STRONG,12,2023,1
"9,00E+12",FLORIDINA 350 COCO,12,2023,400
"9,00E+12",FIBE MINI,12,2023,8
"9,00E+12",ENERGEN VAN,12,2023,43
"9,00E+12",ENERGEN KURMA,12,2023,35
"9,00E+12",ENERGEN KH,12,2023,23
"9,00E+12",ENERGEN JAHE,12,2023,7
"9,00E+12",ENERGEN CHO,12,2023,72
"9,00E+12",ENERGEN CHAMPION,12,2023,34
"9,00E+12",EMINA KEJU SLICE MOZZA 48,12,2023,3
"9,00E+12",EMERON SHP SOFT PINK,12,2023,14
"9,00E+12",EMERON SHP SASET ALOE,12,2023,30
"9,00E+12",GIV BW R250 ML PINK,12,2023,8
"9,00E+12",GIV WHITE MULBERRY,12,2023,4
"9,00E+12",GIV WHITE BENGKOANG REFILL250ML,12,2023,2
"9,00E+12",GIV WHITE BENGKOANG 76 GR,12,2023,12
"9,00E+12",GIV WHITE 76 GR,12,2023,8
"9,00E+12",GIV WATER LILY 76 GR,12,2023,10
"9,00E+12",GIV SAKURA REFILL 250ML,12,2023,12
"9,00E+12",GIV PASSION FLOWER 76 GR,12,2023,12
"9,00E+12",GIV MULBERRY REFILL 250ML,12,2023,11
"9,00E+12",GIV MULBERRY 400ML,12,2023,4
"9,00E+12",GIV BW SAFRON&NIACINAMDE 250ML,12,2023,6
"9,00E+12",GIV BW R250ML LEMON,12,2023,1
"9,00E+12",EMERON SHP DANDRUF,12,2023,19
"9,00E+12",GIV BW R 450 ML LEMON,12,2023,2
"9,00E+12",GIV BE R 450 ML BENGKOANG,12,2023,2
"9,00E+12",GIV 450 SWEET BERRY,12,2023,4
"9,00E+12",GIV 450 PINK,12,2023,3
"9,00E+12",GIV 400 PUTIH,12,2023,5
"9,00E+12",GELAS OLIA LARGE,12,2023,8
"9,00E+12",FRUIT TEA MARKISA 350ML,12,2023,60
"9,00E+12",FRUIT TEA FREZE 350ML,12,2023,48
"9,00E+12",FRUIT TEA BLACKCURRANT 350 ML,12,2023,48
"9,00E+12",FRUIT TEA APEL 350 ML,12,2023,36
"9,00E+12",FRESNATURAL 70G STRAW,12,2023,4
"9,00E+12",BAYGON BAR FLOWER GARDEN,12,2023,1
"9,00E+12",BAKARAT SIWAK GREENTEA 75G,12,2023,41
"9,00E+12",AUTAN TUB JERUK LMON,12,2023,1
"9,00E+12",ADEM SARI SASET,12,2023,40
"9,00E+12",AXE DEO BS YOU COOL CHARGE 135,12,2023,2
"9,00E+12",AOKA PANDAN,12,2023,622
"9,00E+12",AUTAN SCH CARE PROTECT 6 ML,12,2023,3
"9,00E+12",AOKA GULUNG COKLAT,12,2023,240
"9,00E+12",AOKA COKLAT,12,2023,659
"9,00E+12",AOKA VANILA,12,2023,849
"9,00E+12",BARAKAT 190 SIWAK,12,2023,9
"9,00E+12",AOKA ROTI GULUNG KEJU,12,2023,480
"9,00E+12",AICE CHOCOLATE STICK,12,2023,73
"9,00E+12",AXE DEO GOLD TEMPATION,12,2023,2
"9,00E+12",AICE SEMANGKA,12,2023,107
"9,00E+12",AMIDAS GONTOR 600ML,12,2023,537
"9,00E+12",AXE DEO DARK TEMPATION 135,12,2023,1
"9,00E+12",AXE DEO FRESH,12,2023,1
"9,00E+12",AXE DEO BS APOLLO 135ML,12,2023,2
"9,00E+12",AUTAN JERUK&LEMON 6ML,12,2023,10
"9,00E+12",AUTAN TUBE,12,2023,1
"9,00E+12",BENG BENG 20G,12,2023,36
"9,00E+12",AUTAN S&S SCHT,12,2023,3
"9,00E+12",AOKA BLUBERY / STROBERY,12,2023,534
"9,00E+12",BANGO MANIS 60ML,12,2023,2
"9,00E+12",AMIDAS GONTOR 1500ML,12,2023,1274
"9,00E+12",AUTAN TUBE FAMILY 50,12,2023,2
"9,00E+12",AOKA KEJU,12,2023,905
"9,00E+12",WONGCOCO 360 LECI-,12,2023,2
"9,00E+12",ZINC BLACK SHINE 170 ML,12,2023,5
"9,00E+12",YAVA GRANOLA PUFFS COK VAN 50,12,2023,6
"9,00E+12",TORA BIKA SUSU,12,2023,47
"9,00E+12",TEH KOTAK 200 MELATI,12,2023,48
"9,00E+12",ZINC BLACK SHINE SACHET,12,2023,59
"9,00E+12",YAVA GRANOLA 125G COK VAN,12,2023,1
"9,00E+12",TEH JAVANA MELATI 350,12,2023,519
"9,00E+12",TORA CAFE CAPPUCCINO 23 G,12,2023,31
"9,00E+12",ZINC HAIR FALL 170 ML,12,2023,4
"9,00E+12",TORA CAFE CARAMEL LATTE 19 G,12,2023,41
"9,00E+12",TEH BOTOL SOSRO ORI 1 KG,12,2023,12
"9,00E+12",TEH BOTOL SOSRO 450ML,12,2023,120
"9,00E+12",TORA CAFE CO,12,2023,23
"9,00E+12",TEBS SPARKLING MIX FRUIT 300,12,2023,84
"9,00E+12",TORA BIKA MOKA 2,12,2023,50
"9,00E+12",TEBS SPARKLING MIX 330 ML,12,2023,126
"9,00E+12",WONGCOCO 360 COCOPNDN,12,2023,2
"9,00E+12",TORA CAFE ICED CAPPUCCINO,12,2023,40
"9,00E+12",TORA CAFE ICED MILKY LATTE,12,2023,45
"9,00E+12",TEBS SPARKLING LEMON LIME 330ML,12,2023,84
"9,00E+12",WINGS BIRU WB 3 285KG,12,2023,2
"9,00E+12",TEBS SPARKLING BOTOL 500ML,12,2023,96
"9,00E+12","WINGS BIRU 4,85KG",12,2023,2
"9,00E+12",ZINC SHAMPHOO GREEN TEA MINT,12,2023,59
"9,00E+12",ZINC SHAMPOO HERBA GROWTH,12,2023,1
"9,00E+12",WB 500,12,2023,2
"9,00E+12",TARO NET ITALIAN PIZZA 40 GR,12,2023,11
"9,00E+12",TARO NET ITALIAN PIZA,12,2023,18
"9,00E+12",WAFER VANILLA + SUSU,12,2023,13
"9,00E+12",ZINC 170ML SOFT SHINE,12,2023,7
"9,00E+12",YOYIC ORIGINAL,12,2023,12
"9,00E+12",TOASTY CHEESE 80GRAM,12,2023,9
"9,00E+12",TOLAK ANGIN SC,12,2023,37
"9,00E+12",TOASTY CHEESE 180G,12,2023,4
"9,00E+12",YOYIC JERUK,12,2023,3
"9,00E+12",TOP AVOCADO COFFE,12,2023,95
"9,00E+12",YOYIC BLUBERI,12,2023,13
"9,00E+12",TOP GULA AREN 22 G,12,2023,59
"9,00E+12",ZACT PG STAIN FIGHTER,12,2023,15
"9,00E+12",TOP GULA AREN 3 IN 1C,12,2023,57
"9,00E+12",ZINC 170ML CLEAN,12,2023,5
"9,00E+12",YOU C1000 ORANGE,12,2023,62
"9,00E+12",TOP KOPI CAPUCINO,12,2023,91
"9,00E+12",TEMPAT SABUN NAGATA,12,2023,10
"9,00E+12",VEGETABLE CRACKERS 180 GRAM,12,2023,3
"9,00E+12",TOP KOPI GULA,12,2023,23
"9,00E+12",ZINC 90 CLEAN&ACTIVE,12,2023,1
"9,00E+12",TEHBOTOL SOSRO ORIGINAL 350 ML,12,2023,50
"9,00E+12",TOP KOPI MOCCA,12,2023,64
"9,00E+12",TOP KOPI MOCCA 4+2,12,2023,1
"9,00E+12",TEH PUCUK HARUM 350ML,12,2023,691
"9,00E+12",ZINC 90 REFRESHINGCOOL,12,2023,4
"9,00E+12",TOP KOPI SUSU KENTAL MANIS,12,2023,55
"9,00E+12",TOP KOPI SUSU SCT,12,2023,52
"9,00E+12",TOP KOPI TORAJA,12,2023,14
"9,00E+12",TEH PUCUK 1500ML,12,2023,673
"9,00E+12",TOP WHITE KOPI SCT,12,2023,45
"9,00E+12",YAVA POPCORN 60G CARAMEL CASHEW,12,2023,1
"9,00E+12",YAVA POPCORN 125G COK BAN,12,2023,3
"9,00E+12",ULTRA MILK COKLAT 250L,12,2023,120
"9,00E+12",WAFER COKLAT 280 G,12,2023,17
"9,00E+12",ZINC SHP SAC HUJAB,12,2023,12
"9,00E+12",ZINC SHP 80ML BLACKSHINE,12,2023,8
"9,00E+12",VASELINE FRESH & FAIR,12,2023,1
"9,00E+12",ULTRA MILK 250ML FUUL CREAM,12,2023,120
"9,00E+12",ZINC SHP 90ML ANTI KETOMBE,12,2023,5
"9,00E+12",VIXAL 200ML,12,2023,2
"9,00E+12",ULTRA MILK 250ML MOCA,12,2023,48
